Method,Name,Error,Occurrences
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:21 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",11
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:15 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",43
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:45 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",33
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:14 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",57
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:56 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",13
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:32 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",43
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:04 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",12
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:42 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",3
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:53 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",20
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:00 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",44
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:05 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",152
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:03 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",33
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:38 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",53
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:33 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",58
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:55 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",57
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:52 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",22
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:12 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",42
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:06 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",63
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:19 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",13
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:16 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",42
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:07 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",40
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:15 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",120
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:47 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",40
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:51 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",26
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:13 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",50
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:11 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",17
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:25 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",37
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:05 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",48
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:13 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",98
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:30 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",51
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:31 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",55
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:52 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",29
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:56 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",29
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:07 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",78
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:45 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",9
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:35 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",38
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:21 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",51
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:59 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",14
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:54 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",17
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:55 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",36
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:44 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",52
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:16 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",10
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:37 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",51
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:03 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",44
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:19:08 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",58
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:14 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",14
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:10 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",140
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:18:57 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",35
GET,/lorem-64K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.18.0\', \'Date\': \'Tue, 22 Jul 2025 09:20:17 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'65536\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 10:53:17 GMT\', \'ETag\': \'""687e1c1d-10000""\', \'Accept-Ranges\': \'bytes\'}>.')",27
